date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2025-01-05 08:00:00,13.53,15.20,14.15,14.19,14.19,52.4,2.4,27.4
2025-01-05 09:00:00,15.10,16.93,16.01,15.93,15.93,44.5,2.4,23.5
2025-01-05 10:00:00,15.10,19.00,16.40,16.55,16.55,39.3,4.3,21.8
2025-01-05 11:00:00,14.30,18.76,16.44,16.45,16.45,22.4,12.8,17.6
2025-01-05 12:00:00,5.30,20.50,5.30,9.31,17.89,5.0,1.0,3.0
2025-01-05 13:00:00,13.60,24.49,24.49,17.69,17.69,20.9,20.0,20.5
2025-01-05 14:00:00,15.40,23.80,23.80,18.48,18.48,16.6,20.0,18.3
2025-01-05 15:00:00,19.90,34.20,31.00,27.47,27.47,27.8,22.8,25.3
2025-01-05 16:00:00,50.40,59.26,55.10,54.36,54.36,5.2,19.2,12.2
2025-01-05 17:00:00,64.55,71.02,66.60,67.35,67.35,5.7,20.6,13.2
2025-01-05 18:00:00,63.27,67.31,67.31,65.50,65.50,19.0,16.0,17.5
2025-01-05 19:00:00,50.10,54.80,53.40,51.75,51.75,30.6,18.2,24.4
2025-01-05 20:00:00,38.70,41.84,41.00,40.90,40.90,28.7,2.4,15.6
2025-01-05 21:00:00,38.74,55.05,38.74,52.14,37.63,1.5,1.4,1.5
2025-01-05 22:00:00,44.27,71.94,58.10,62.07,62.07,5.2,5.2,5.2
2025-01-05 23:00:00,29.00,33.77,29.00,29.50,29.50,2.4,27.4,14.9
2025-01-06 00:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2025-01-06 01:00:00,31.59,40.08,31.59,36.17,,7.6,12.6,10.1
2025-01-06 02:00:00,15.89,32.37,15.89,23.92,,4.6,4.6,4.6
2025-01-06 03:00:00,22.50,49.30,33.70,33.70,,30.0,35.2,32.6
2025-01-06 04:00:00,27.25,45.00,30.00,36.25,,40.6,56.6,48.6
2025-01-06 05:00:00,18.54,44.90,32.52,33.58,,43.7,72.7,58.2
2025-01-06 06:00:00,26.10,32.00,32.00,29.22,,2.2,18.3,10.3
2025-01-06 07:00:00,38.15,55.12,43.00,46.47,,47.7,50.6,49.2
2025-01-06 08:00:00,43.00,43.00,43.00,43.00,,20.0,0.0,10.0
2025-01-06 09:00:00,36.00,46.00,46.00,40.69,,16.4,3.8,10.1
2025-01-06 10:00:00,37.21,40.80,40.00,39.71,,13.9,2.4,8.2
2025-01-06 11:00:00,36.51,40.40,39.32,38.73,,11.6,2.4,7.0
2025-01-06 12:00:00,29.10,35.70,33.09,33.45,,27.5,6.8,17.2
2025-01-06 13:00:00,32.01,40.01,33.85,34.01,,21.1,4.8,13.0
2025-01-06 14:00:00,25.01,39.65,39.65,36.37,,9.4,0.4,4.9
2025-01-06 15:00:00,30.34,35.30,34.84,34.36,,20.1,5.2,12.7
2025-01-06 16:00:00,32.50,33.23,33.23,32.90,,4.8,2.4,3.6
2025-01-06 17:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2025-01-06 18:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2025-01-06 19:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2025-01-06 20:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2025-01-06 21:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2025-01-06 22:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2025-01-06 23:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
